pregunta,tag,categoria,respuesta,__expected
¿Quién es tu artista favorito?,gustos,EXCELENTE,"Taylor Swift, porque escribe todas sus canciones basándose en sus experiencias personales, eso me hace sentir que realmente conozco su historia.",fn:output.includes('EXCELENTE')
¿Quién es tu artista favorito?,gustos,EXCELENTE,"Shawn Mendes, me gusta su voz y cómo toca la guitarra, sus canciones son muy bonitas y hablan sobre el amor y la vida.",fn:output.includes('EXCELENTE')
¿Quién es tu artista favorito?,gustos,ACEPTABLE,"Ariana Grande, porque canta bien.",fn:output.includes('ACEPTABLE')
¿Quién es tu artista favorito?,gustos,ACEPTABLE,"Dua Lipa, me gusta su música.",fn:output.includes('ACEPTABLE')
¿Quién es tu artista favorito?,gustos,ACEPTABLE,"Ed Sheeran, tiene buenas canciones.",fn:output.includes('ACEPTABLE')
¿Quién es tu artista favorito?,gustos,ACEPTABLE,"Maluma, porque es divertido.",fn:output.includes('ACEPTABLE')
¿Quién es tu artista favorito?,gustos,INCORRECTA,"Messi, porque juega bien al fútbol.",fn:output.includes('INCORRECTA')
¿Quién es tu artista favorito?,gustos,INCORRECTA,"Iron Man, porque salva el mundo.",fn:output.includes('INCORRECTA')
¿Quién es tu artista favorito?,gustos,INCORRECTA,"Mi maestro de matemáticas, porque me ayuda con las tareas.",fn:output.includes('INCORRECTA')
¿Quién es tu artista favorito?,gustos,INCORRECTA,"Cristiano Ronaldo, porque hace muchos goles.",fn:output.includes('INCORRECTA')
¿Quién es tu artista favorito?,gustos,EXCELENTE,Taylor Swift porque ella escribe sus propias canciones y ayuda a personas con su música.,fn:output.includes('EXCELENTE')
¿Quién es tu artista favorito?,gustos,EXCELENTE,"Bruno Mars, porque tiene una voz increíble y sus conciertos son divertidos.",fn:output.includes('EXCELENTE')
¿Quién es tu artista favorito?,gustos,EXCELENTE,Ariana Grande porque su rango vocal es impresionante y actúa en obras de caridad.,fn:output.includes('EXCELENTE')
¿Quién es tu artista favorito?,gustos,EXCELENTE,"Billie Eilish, porque ella habla sobre problemas reales en sus letras y crea su música con su hermano.",fn:output.includes('EXCELENTE')
¿Quién es tu artista favorito?,gustos,ACEPTABLE,Me gusta BTS.,fn:output.includes('ACEPTABLE')
¿Quién es tu artista favorito?,gustos,ACEPTABLE,Adoro a Adele.,fn:output.includes('ACEPTABLE')
¿Quién es tu artista favorito?,gustos,ACEPTABLE,Shawn Mendes es mi favorito.,fn:output.includes('ACEPTABLE')
¿Quién es tu artista favorito?,gustos,ACEPTABLE,Rosalía.,fn:output.includes('ACEPTABLE')
¿Quién es tu artista favorito?,gustos,INCORRECTA,"Me gusta jugar a todo tipo de juegos de cartas. Mis favoritos son la conga y el truco, con mis amigos nos divertimos mucho en el liceo.",fn:output.includes('INCORRECTA')
¿Quién es tu artista favorito?,gustos,INCORRECTA,"Mi videojuego favorito es el FIFA. Siempre juego en casa con amigos. También me gustan de otros deportes, como basket o tenis.",fn:output.includes('INCORRECTA')
¿Quién es tu artista favorito?,gustos,INCORRECTA,"Los fines de semana comemos hamburguesas. Mi papá le pone jamón y queso por arriba, y también lechuga, tomate y cebolla. Son deliciosas.",fn:output.includes('INCORRECTA')
¿Quién es tu artista favorito?,gustos,INCORRECTA,Me gusta ir a la escuela con mis amigos.,fn:output.includes('INCORRECTA')
¿Cuál es tu deporte favorito?,gustos,EXCELENTE,Mi deporte favorito es el fútbol porque es divertido y puedo jugar con mis amigos en el parque.,fn:output.includes('EXCELENTE')
¿Cuál es tu deporte favorito?,gustos,EXCELENTE,Me encanta la natación ya que me ayuda a relajarme y a mantenerme en forma a la vez.,fn:output.includes('EXCELENTE')
¿Cuál es tu deporte favorito?,gustos,EXCELENTE,Prefiero el baloncesto porque admiro a los jugadores profesionales y aspira a ser como ellos algún día.,fn:output.includes('EXCELENTE')
¿Cuál es tu deporte favorito?,gustos,EXCELENTE,"El tenis es mi deporte preferido porque es tanto físico como mental, y me gusta el desafío que representa.",fn:output.includes('EXCELENTE')
¿Cuál es tu deporte favorito?,gustos,ACEPTABLE,Me gusta el fútbol.,fn:output.includes('ACEPTABLE')
¿Cuál es tu deporte favorito?,gustos,ACEPTABLE,La natación es mi preferida.,fn:output.includes('ACEPTABLE')
¿Cuál es tu deporte favorito?,gustos,ACEPTABLE,Prefiero el baloncesto.,fn:output.includes('ACEPTABLE')
¿Cuál es tu deporte favorito?,gustos,ACEPTABLE,El tenis es el mejor para mí.,fn:output.includes('ACEPTABLE')
¿Cuál es tu deporte favorito?,gustos,INCORRECTA,Me gusta escuchar música todo el día. En general hip-hop y también algo de rock. Tengo unos auriculares que los amo.,fn:output.includes('INCORRECTA')
¿Cuál es tu deporte favorito?,gustos,INCORRECTA,Prefiero dormir hasta tarde los fines de semana.,fn:output.includes('INCORRECTA')
¿Cuál es tu deporte favorito?,gustos,INCORRECTA,Leer libros es mi actividad favorita.,fn:output.includes('INCORRECTA')
¿Cuál es tu deporte favorito?,gustos,INCORRECTA,Ver televisión es lo que más disfruto.,fn:output.includes('INCORRECTA')
¿Cuál es tu deporte favorito?,gustos,EXCELENTE,"Siempre me gustó el basket. Desde chico voy al club y miro a los más grandes jugar. Ahora estoy empezando a practicarlo, espero poder sumarme a algún equipo el año próximo.",fn:output.includes('EXCELENTE')
¿Cuál es tu deporte favorito?,gustos,EXCELENTE,Saltar a caballo. Cuando era niña mi abuelo me llevó al campo y me transmitió el amor por los caballos. Ahora todas las semanas entreno y los fines de semana tengo competencias.,fn:output.includes('EXCELENTE')
¿Cuál es tu deporte favorito?,gustos,EXCELENTE,Juego al tenis desde muy chico y siempre fue mi favorito. Ahora entreno tres veces por semana y cada tanto juego torneos. Espero progresar para intentar ser profesional.,fn:output.includes('EXCELENTE')
¿Cuál es tu deporte favorito?,gustos,EXCELENTE,Me encanta estar en el agua y la natación es lo que más me gusta. Entreno en el plantel del club tres veces a la semana. También compito en torneos. Mi estilo favorito es espalda.,fn:output.includes('EXCELENTE')
¿Cuál es tu deporte favorito?,gustos,ACEPTABLE,Me gusta el rugby.,fn:output.includes('ACEPTABLE')
¿Cuál es tu deporte favorito?,gustos,ACEPTABLE,Prefiero el vóleibol.,fn:output.includes('ACEPTABLE')
¿Cuál es tu deporte favorito?,gustos,ACEPTABLE,El hockey es lo más.,fn:output.includes('ACEPTABLE')
¿Cuál es tu deporte favorito?,gustos,ACEPTABLE,Gimnasia artística.,fn:output.includes('ACEPTABLE')
¿Cuál es tu deporte favorito?,gustos,INCORRECTA,"Ir a la casa de mis abuelos, siempre paso bien cuando estoy con ellos. Además comemos cosas ricas.",fn:output.includes('INCORRECTA')
¿Cuál es tu deporte favorito?,gustos,INCORRECTA,Voy en ómnibus a la escuela. No me queda muy cerca como para ir caminando.,fn:output.includes('INCORRECTA')
¿Cuál es tu deporte favorito?,gustos,INCORRECTA,Cuando sea grande quiero ser bombero. Me imagino apagando grandes incendios o teniendo que ayudar a la gente en situaciones difíciles.,fn:output.includes('INCORRECTA')
¿Cuál es tu deporte favorito?,gustos,INCORRECTA,Me gusta mucho pintar y dibujar. En mi cuarto tengo muchos lápices y acuarelas. Dos veces por semana voy a una taller a aprender.,fn:output.includes('INCORRECTA')
¿Qué deportista admiras?,gustos,EXCELENTE,"Admiro a Lionel Messi porque es un gran futbolista, con muchos goles y premios, y siempre juega limpio.",fn:output.includes('EXCELENTE')
¿Qué deportista admiras?,gustos,EXCELENTE,"Me gusta mucho Simone Biles, porque superó muchas dificultades y es la mejor gimnasta del mundo con muchos títulos.",fn:output.includes('EXCELENTE')
¿Qué deportista admiras?,gustos,EXCELENTE,"Respeto a Rafael Nadal por su dedicación, esfuerzo en el tenis y porque siempre demuestra ser un gran deportista.",fn:output.includes('EXCELENTE')
¿Qué deportista admiras?,gustos,EXCELENTE,Admiro a Serena Williams porque ha ganado 23 Grand Slams y lucha por la igualdad en el deporte.,fn:output.includes('EXCELENTE')
¿Qué deportista admiras?,gustos,ACEPTABLE,Me gusta Messi porque juega muy bien al fútbol.,fn:output.includes('ACEPTABLE')
¿Qué deportista admiras?,gustos,ACEPTABLE,Admiro a LeBron James porque es bueno en baloncesto.,fn:output.includes('ACEPTABLE')
¿Qué deportista admiras?,gustos,ACEPTABLE,"Me gusta Naomi Osaka, es una buena tenista.",fn:output.includes('ACEPTABLE')
¿Qué deportista admiras?,gustos,ACEPTABLE,Admiro a Cristiano Ronaldo por sus goles.,fn:output.includes('ACEPTABLE')
¿Qué deportista admiras?,gustos,INCORRECTA,Me gusta el helado de chocolate. Mi hermana prefiere de crema y mamá y papá siempre comen de dulce de leche.,fn:output.includes('INCORRECTA')
¿Qué deportista admiras?,gustos,INCORRECTA,"Mi videojuego favorito es Minecraft. En la escuela participamos de una competencia y con mi clase llegamos a la final, fue muy divertido.",fn:output.includes('INCORRECTA')
¿Qué deportista admiras?,gustos,INCORRECTA,Prefiero los días soleados a los lluviosos.,fn:output.includes('INCORRECTA')
¿Qué deportista admiras?,gustos,INCORRECTA,Me gusta dibujar y pintar en mi tiempo libre.,fn:output.includes('INCORRECTA')
¿Qué deportista admiras?,gustos,EXCELENTE,Admiro a Federico Valverde por su habilidad única con el balón y su humildad fuera del campo.,fn:output.includes('EXCELENTE')
¿Qué deportista admiras?,gustos,EXCELENTE,Me gusta Simone Biles porque superó muchos retos y es la mejor gimnasta del mundo.,fn:output.includes('EXCELENTE')
¿Qué deportista admiras?,gustos,EXCELENTE,"Cristiano Ronaldo es mi favorito, trabaja muy duro y siempre quiere ser el mejor, es inspirador.",fn:output.includes('EXCELENTE')
¿Qué deportista admiras?,gustos,EXCELENTE,Admiro a Naomi Osaka por ser una gran tenista y hablar sobre la importancia de la salud mental.,fn:output.includes('EXCELENTE')
¿Qué deportista admiras?,gustos,ACEPTABLE,Messi es mi deportista favorito.,fn:output.includes('ACEPTABLE')
¿Qué deportista admiras?,gustos,ACEPTABLE,Me gusta Simone Biles.,fn:output.includes('ACEPTABLE')
¿Qué deportista admiras?,gustos,ACEPTABLE,Cristiano Ronaldo es el mejor para mí.,fn:output.includes('ACEPTABLE')
¿Qué deportista admiras?,gustos,ACEPTABLE,Naomi Osaka es quien yo admiro.,fn:output.includes('ACEPTABLE')
¿Qué deportista admiras?,gustos,INCORRECTA,Me gusta jugar videojuegos de pelea. Siempre voy a la casa de un amigo y nos pasamos toda la tarde. También merendamos y comemos bizcochos.,fn:output.includes('INCORRECTA')
¿Qué deportista admiras?,gustos,INCORRECTA,Mi papá es mi héroe.,fn:output.includes('INCORRECTA')
¿Qué deportista admiras?,gustos,INCORRECTA,Me gusta mucho el arte.,fn:output.includes('INCORRECTA')
¿Qué deportista admiras?,gustos,INCORRECTA,Quiero ser astronauta.,fn:output.includes('INCORRECTA')
¿Cuál es tu comida favorita?,gustos,EXCELENTE,Mi comida favorita es la pizza porque puedo elegir diferentes ingredientes cada vez y siempre sabe deliciosa.,fn:output.includes('EXCELENTE')
¿Cuál es tu comida favorita?,gustos,EXCELENTE,"Me encanta el sushi, especialmente el de salmón, porque es un sabor diferente a lo que normalmente como y me hace sentir que estoy probando algo nuevo y emocionante.",fn:output.includes('EXCELENTE')
¿Cuál es tu comida favorita?,gustos,EXCELENTE,"Prefiero la lasaña porque tiene muchas capas de pasta, queso y carne, lo cual combina perfectamente y siempre me deja satisfecho.",fn:output.includes('EXCELENTE')
¿Cuál es tu comida favorita?,gustos,EXCELENTE,"La paella es mi favorita, ya que mezcla mariscos, arroz y especias de una manera que ningún otro plato logra, y además me recuerda a las vacaciones con mi familia.",fn:output.includes('EXCELENTE')
¿Cuál es tu comida favorita?,gustos,ACEPTABLE,Me gusta mucho el helado.,fn:output.includes('ACEPTABLE')
¿Cuál es tu comida favorita?,gustos,ACEPTABLE,"La hamburguesa, porque es rica.",fn:output.includes('ACEPTABLE')
¿Cuál es tu comida favorita?,gustos,ACEPTABLE,Pollo frito.,fn:output.includes('ACEPTABLE')
¿Cuál es tu comida favorita?,gustos,ACEPTABLE,Espagueti.,fn:output.includes('ACEPTABLE')
¿Cuál es tu comida favorita?,gustos,INCORRECTA,Me gusta jugar al hockey y al tenis. En el club el equipo de hockey es muy bueno y siempre tenemos partidos los sábados. Quiero salir campeón.,fn:output.includes('INCORRECTA')
¿Cuál es tu comida favorita?,gustos,INCORRECTA,"Mi color favorito es el turquesa. En mi casa, con mamá pintamos una pared de mi cuarto de ese color y quedó hermosa.",fn:output.includes('INCORRECTA')
¿Cuál es tu comida favorita?,gustos,INCORRECTA,"Cuando sea grande me gustaría trabajar en el campo de mi abuelo. Me gusta mucho cuidar a las vacas y las ovejas, darles de comer y curarles las enfermedades.",fn:output.includes('INCORRECTA')
¿Cuál es tu comida favorita?,gustos,INCORRECTA,No me gusta leer.,fn:output.includes('INCORRECTA')
¿Cuál es tu comida favorita?,gustos,EXCELENTE,"Mi comida favorita es la pizza porque puedes elegir diferentes toppings como queso, jamón y champiñones.",fn:output.includes('EXCELENTE')
¿Cuál es tu comida favorita?,gustos,EXCELENTE,"Me encanta la lasaña porque tiene capas de pasta, carne, queso y salsa de tomate, es muy completa.",fn:output.includes('EXCELENTE')
¿Cuál es tu comida favorita?,gustos,EXCELENTE,Prefiero el sushi sobre todo lo demás porque es una forma divertida de comer pescado y me encanta la combinación de sabores.,fn:output.includes('EXCELENTE')
¿Cuál es tu comida favorita?,gustos,EXCELENTE,"Los tacos son mi comida favorita, especialmente los de carne asada, porque el cilantro y la cebolla les añaden un sabor increíble.",fn:output.includes('EXCELENTE')
¿Cuál es tu comida favorita?,gustos,ACEPTABLE,Me gusta mucho la hamburguesa.,fn:output.includes('ACEPTABLE')
¿Cuál es tu comida favorita?,gustos,ACEPTABLE,Mi comida favorita son las papas fritas.,fn:output.includes('ACEPTABLE')
¿Cuál es tu comida favorita?,gustos,ACEPTABLE,El helado es lo mejor para mí.,fn:output.includes('ACEPTABLE')
¿Cuál es tu comida favorita?,gustos,ACEPTABLE,Amo comer pollo frito.,fn:output.includes('ACEPTABLE')
¿Cuál es tu comida favorita?,gustos,INCORRECTA,"Mi color favorito es amarillo y negro, porque son los de mi club. En los partidos llevamos una banderas muy grandes, que se cuelgan y quedan hermosas.",fn:output.includes('INCORRECTA')
¿Cuál es tu comida favorita?,gustos,INCORRECTA,Prefiero jugar fútbol en mi tiempo libre.,fn:output.includes('INCORRECTA')
¿Cuál es tu comida favorita?,gustos,INCORRECTA,No me gusta leer libros.,fn:output.includes('INCORRECTA')
¿Cuál es tu comida favorita?,gustos,INCORRECTA,Me encanta dibujar casas y árboles.,fn:output.includes('INCORRECTA')
¿Qué tipos de películas te gustan más?,gustos,EXCELENTE,Me encantan las películas de superhéroes porque son emocionantes y me gusta ver cómo salvan el mundo.,fn:output.includes('EXCELENTE')
¿Qué tipos de películas te gustan más?,gustos,EXCELENTE,Prefiero las comedias animadas porque me hacen reír mucho y los personajes suelen ser muy divertidos.,fn:output.includes('EXCELENTE')
¿Qué tipos de películas te gustan más?,gustos,EXCELENTE,"Las películas de ciencia ficción son mis favoritas, me fascinan los efectos especiales y las historias sobre el espacio.",fn:output.includes('EXCELENTE')
¿Qué tipos de películas te gustan más?,gustos,EXCELENTE,"Disfruto mucho las películas de aventuras, especialmente cuando tienen misterios por resolver o tesoros que encontrar.",fn:output.includes('EXCELENTE')
¿Qué tipos de películas te gustan más?,gustos,ACEPTABLE,Me gustan las películas de animales.,fn:output.includes('ACEPTABLE')
¿Qué tipos de películas te gustan más?,gustos,ACEPTABLE,Prefiero las películas de deportes.,fn:output.includes('ACEPTABLE')
¿Qué tipos de películas te gustan más?,gustos,ACEPTABLE,"Las de terror, aunque a veces me asustan.",fn:output.includes('ACEPTABLE')
¿Qué tipos de películas te gustan más?,gustos,ACEPTABLE,Películas de acción son las mejores.,fn:output.includes('ACEPTABLE')
